Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Game Phase;Reves;Rally Outcome;Rest Time;Tipo de recepcion;Barrido Fuerte;Match Duration
Ania Setien;Rest Time (48);18;;;1531960;59040;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (49);19;;;1591000;18000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"-2;24 (2)";19;1;6;1589000;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Lo Sin Yan Happy;Forehand long service;10;Construccion;;;;;;
Ania Setien;"10;-54 (1)";19;2;9;1591360;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-11;15 (1)";19;3;1;1591360;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"-13;-55 (2)";19;4;12;1591360;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Lo Sin Yan Happy;"14;17 (2)";19;5;4;1591360;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"13;-16 (1)";19;6;1;1591360;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Lo Sin Yan Happy;"13;54 (3)";19;7;12;1591360;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Attack;;;;;;
Ania Setien;"13;-41 (1)";19;8;5;1596200;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Defence;;;;;;
Lo Sin Yan Happy;"12;15 (2)";19;9;4;1596840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"-14;-55 (11)";19;10;12;1596840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;29 (1)";19;11;5;1596840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Construccion;;;;;;
Ania Setien;"11;-15 (3)";19;12;1;1596840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Lo Sin Yan Happy;"-3;55 (1)";19;13;10;1600400;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;10;;;;Construccion;;;;;;
Ania Setien;"12;-55 (3)";19;14;9;1600400;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Defence;;;;;;
Lo Sin Yan Happy;"13;13 (3)";19;15;4;1602320;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Ania Setien;"12;-8 (1)";19;16;1;1603520;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Lo Sin Yan Happy;"13;6 (2)";19;17;4;1604560;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"-15;-55 (4)";19;18;12;1604560;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;Winner Lo Sin Yan Happy;;;;
Ania Setien;Rest Time (49);19;;;1609000;23160;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (50);20;;;1632160;4120;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"3;26 (1)";20;1;7;1630160;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Lo Sin Yan Happy;Forehand long service;9;Construccion;;;;;;
Ania Setien;"-5;-54 (1)";20;2;11;1632600;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;11;;;;Construccion;;;;;;
Lo Sin Yan Happy;"15;56 (2)";20;3;12;1632600;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;Winner Ania Setien;;;;
Ania Setien;Rest Time (50);20;;;1636280;16600;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (51);21;;;1652880;2320;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Ania Setien;"-3;-25 (4)";21;1;7;1650880;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Ania Setien;Backhand flick;10;Construccion;;;;;;
Lo Sin Yan Happy;"10;53 (1)";21;2;12;1652320;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Ania Setien;"-14;-16 (1)";21;3;4;1652320;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;Winner Lo Sin Yan Happy;;;;
Lo Sin Yan Happy;Rest Time (51);21;;;1655200;18440;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Lo Sin Yan Happy;Rally Time (52);22;;;1673640;3960;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"-2;25 (8)";22;1;6;1671640;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Lo Sin Yan Happy;Forehand long service;10;Construccion;;;;;;
Ania Setien;"8;-54 (1)";22;2;9;1674120;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Attack;;;;;;
Lo Sin Yan Happy;"-2;34 (1)";22;3;6;1674160;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;;;;Defence;;;;;;
Ania Setien;"-5;1 (1)";22;4;2;1674720;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Error Lo Sin Yan Happy;;;;
Ania Setien;Rest Time (52);22;;;1677600;12560;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (53);23;;;1690160;3920;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Ania Setien;"2;-26 (8)";23;1;6;1688160;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Ania Setien;Backhand short service;6;Construccion;;;;;;
Lo Sin Yan Happy;"-4;14 (1)";23;2;2;1689280;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;2;;;;Construccion;;;;Modificada;;
Ania Setien;"12;-13 (1)";23;3;1;1689320;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Lo Sin Yan Happy;"13;55 (5)";23;4;12;1690760;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Attack;;;;;;
Ania Setien;"12;-45 (1)";23;5;5;1691680;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Construccion;;Winner Lo Sin Yan Happy;;;;
Lo Sin Yan Happy;Rest Time (53);23;;;1694080;14840;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Lo Sin Yan Happy;Rally Time (54);24;;;1708920;4520;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"2;25 (4)";24;1;7;1706920;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Lo Sin Yan Happy;Forehand long service;10;Construccion;;;;;;
Ania Setien;"-10;-55 (2)";24;2;12;1708400;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Attack;;;;;;
Lo Sin Yan Happy;"3;36 (1)";24;3;7;1709360;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;;;;Defence;;;;;;
Ania Setien;"3;-55 (1)";24;4;10;1709920;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;10;;;;Attack;;;;;;
Lo Sin Yan Happy;"-15;31 (1)";24;5;5;1711520;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Construccion;;Winner Ania Setien;;;;
Ania Setien;Rest Time (54);24;;;1713440;12360;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (55);25;;;1725800;11480;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Ania Setien;"-3;-26 (4)";25;1;7;1723800;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Ania Setien;Backhand short service;7;Construccion;;;;;;
Lo Sin Yan Happy;"10;15 (2)";25;2;4;1724840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;Finta;;
Ania Setien;"12;-53 (2)";25;3;9;1724880;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Attack;;;;;;
Lo Sin Yan Happy;"-3;34 (1)";25;4;6;1725640;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;;;;Defence;;;;;;
Ania Setien;"-11;-16 (2)";25;5;4;1726240;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-13;7 (1)";25;6;1;1726240;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Ania Setien;"-11;-55 (1)";25;7;12;1728560;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Lo Sin Yan Happy;"11;16 (3)";25;8;4;1728560;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Ania Setien;"13;-13 (3)";25;9;1;1730680;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Lo Sin Yan Happy;"13;56 (2)";25;10;12;1732160;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Ania Setien;"-14;-15 (2)";25;11;4;1732160;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Lo Sin Yan Happy;"-7;2 (2)";25;12;1;1734280;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Error Ania Setien;;;;
Lo Sin Yan Happy;Rest Time (55);25;;;1737280;22920;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Lo Sin Yan Happy;Rally Time (56);26;;;1760200;7560;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"-3;25 (3)";26;1;6;1758200;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Lo Sin Yan Happy;Forehand flick;9;Construccion;;;;;;
Ania Setien;"4;-53 (1)";26;2;10;1759320;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;10;;;;Construccion;;;;;;
Lo Sin Yan Happy;"3;34 (1)";26;3;7;1759320;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;;;;Construccion;;;;;;
Ania Setien;"-15;-15 (1)";26;4;4;1759320;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;54 (6)";26;5;9;1759320;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Defence;;;;;;
Ania Setien;"-13;-14 (4)";26;6;4;1761720;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"13;10 (2)";26;7;4;1761720;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"-14;-55 (12)";26;8;12;1761720;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;Reves;;;;;
Lo Sin Yan Happy;"-14;2 (1)";26;9;1;1764840;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Error Ania Setien;;;;
Ania Setien;Rest Time (56);26;;;1767760;9760;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (57);27;;;1777520;4120;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"2;25 (5)";27;1;7;1775520;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Lo Sin Yan Happy;Forehand short service;4;Construccion;;;;;;
Ania Setien;"-13;-15 (1)";27;2;4;1776680;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"11;13 (1)";27;3;4;1776680;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"13;-56 (3)";27;4;9;1776680;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Attack;;;;;;
Lo Sin Yan Happy;"-20;36 (1)";27;5;Out;1779640;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;OUT SIDE;;;;Construccion;;Unforced Ania Setien;;;;
Ania Setien;Rest Time (57);27;;;1781640;10680;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (58);28;;;1792320;8200;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"-3;26 (1)";28;1;6;1790320;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Lo Sin Yan Happy;Forehand short service;6;Construccion;;;;;;
Ania Setien;"4;-16 (3)";28;2;2;1791560;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;2;;;;Construccion;;;;;;
Lo Sin Yan Happy;"14;55 (2)";28;3;12;1791560;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;;;;;;
Ania Setien;"-12;-10 (1)";28;4;4;1792720;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-13;6 (3)";28;5;1;1792720;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"-14;-7 (2)";28;6;4;1792720;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-15;5 (1)";28;7;1;1792720;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Ania Setien;"-3;-7 (1)";28;8;3;1796920;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;3;;;;Attack;;;;;;
Lo Sin Yan Happy;"-3;40 (3)";28;9;6;1798040;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;;;;Construccion;;Winner Ania Setien;;;;
Ania Setien;Rest Time (58);28;;;1800520;15040;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (59);29;;;1815560;1840;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Ania Setien;"2;-26 (9)";29;1;6;1813560;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Ania Setien;Backhand short service;6;Construccion;;;;;;
Lo Sin Yan Happy;"-4;16 (2)";29;2;2;1814640;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;2;;;;Construccion;;;;;;
Ania Setien;"-9;1 (2)";29;3;1;1814640;5000;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Unforced Lo Sin Yan Happy;;;;
Lo Sin Yan Happy;Rest Time (59);29;;;1817400;12240;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Lo Sin Yan Happy;Rally Time (60);30;;;1829640;8840;5;ESP;HGK;After;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
